file_name,overlap,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR
0,0,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y
20251209092455_A_1003201392_TR.jpg,FALSE,0,4,4,4,5.8,344,61,7,263,12,6,175,65,5.7,94,8,0,0,0,0,0,0,0,0,0,0,5,4,4,6.2,359,91,0,267,79,7.1,170,78,6.3,85,28,5.9,0,0,0,0,0,0,0,0,0,4,3,3,5.2,98,33,6.1,181,25,5.8,258,56,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6.3,90,64,6.3,177,72,5.8,257,46,0,0,0,0,0,0,0,0,0,0,0,0
20251209092515_B_1003493969_TR.jpg,FALSE,0,5,4,4,6.6,350,11,6.7,271,14,6.7,188,26,0,114,79,6.3,0,0,0,0,0,0,0,0,0,4,4,4,7.3,347,32,8.1,266,30,7.7,187,50,7.4,103,69,0,0,0,0,0,0,0,0,0,0,4,4,4,6.6,99,25,5.9,167,28,5.9,237,57,6.6,309,65,0,0,0,0,0,0,0,0,0,0,4,4,4,6.9,81,43,6.8,156,9,6.5,229,41,6.7,305,22,0,0,0,0,0,0,0,0,0
20251209092702_A_1003601243_TR.jpg,TRUE,0,3,3,3,2.7,293,78,7.2,221,57,6.7,145,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5.8,399,64,6.5,290,62,5.4,214,113,4.9,141,60,0,0,0,0,0,0,0,0,0,0,3,1,4,0,159,69,8.3,202,70,0,221,90,2.5,302,117,2.5,0,0,2.1,0,0,0,0,0,0,3,2,3,0,60,10,8,215,101,7.1,285,43,8.6,0,0,0,0,0,0,0,0,0,0,0
20251209092726_B_1003512012_TR.jpg,TRUE,0,2,2,3,4.5,311,13,4.8,218,128,5.3,128,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5.3,311,110,0,232,89,0,137,109,4.4,0,0,4.8,0,0,0,0,0,0,0,0,0,3,1,1,5.4,129,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3.8,92,105,0,189,111,4.5,267,91,4.5,292,47,4.4,0,0,0,0,0,0,0,0
20251209092806_A_1003183470_TR.jpg,TRUE,0,5,2,4,9.2,305,124,0,240,83,0,133,112,3.9,100,53,0,0,0,6.9,0,0,9.7,0,0,0,5,2,5,5.1,326,82,6.4,213,99,0,140,128,0,111,23,0,76,98,9,0,0,7.2,0,0,0,3,0,4,0,88,66,0,175,124,0,239,61,5.5,276,100,3.8,0,0,6.4,0,0,6.7,0,0,0,4,1,5,0,63,125,0,93,70,0,178,100,9.4,199,45,6.5,298,70,9.5,0,0,6.9,0,0
20251209092837_B_1003608797_TR.jpg,TRUE,0,3,3,3,6.8,320,115,6.9,234,98,6.1,152,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,333,39,7.1,244,100,6.8,155,49,5.8,87,65,0,0,0,0,0,0,0,0,0,0,3,3,4,7.5,103,68,7.5,133,38,2.6,210,34,2,286,34,0,0,0,0,0,0,0,0,0,0,3,3,4,7.3,46,99,7.4,121,78,3.4,201,98,5,277,120,0,0,0,0,0,0,0,0,0
20251209092916_A_1003561147_TR.jpg,FALSE,0,3,3,4,5.8,359,13,6,288,56,5.4,213,49,2.7,135,57,0,0,0,0,0,0,0,0,0,0,3,3,3,6.5,308,70,6.6,219,36,6.3,134,89,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,165,81,5.8,252,37,6.5,338,34,5.7,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5.6,155,68,0,249,108,6,342,58,7.1,0,0,0,0,0,0,0,0,0,0,0
20251209093147_A_1003183476_TR.jpg,FALSE,0,3,3,4,9.3,401,77,5,289,116,6.4,218,70,3.6,139,79,0,0,0,0,0,0,0,0,0,0,3,3,3,5.3,305,77,5.2,220,71,4.7,126,104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,137,95,6.8,299,98,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4.9,116,69,4.9,198,47,4.2,282,73,0,0,0,0,0,0,0,0,0,0,0,0
20251209093300_B_1003569552_TR.jpg,TRUE,0,3,2,2,0,227,23,5,148,114,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2.7,302,79,3.1,214,91,4.1,133,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,114,29,5.4,203,88,4.3,276,70,2.4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,195,79,0,228,83,2.4,288,104,2,0,0,2.1,0,0,0,0,0,0,0,0
20251209093404_B_1003599358_TR.jpg,TRUE,0,4,4,5,7,357,37,7.1,336,5,6.9,280,98,6.6,198,84,3.7,125,26,0,0,0,0,0,0,0,4,4,4,6.3,362,102,6,280,86,6.2,201,9,5.7,123,48,0,0,0,0,0,0,0,0,0,0,4,4,5,7.2,55,44,7.4,125,69,7.8,205,84,7.7,289,72,4.3,363,37,0,0,0,0,0,0,0,4,4,4,6.2,101,74,6,169,5,6.2,240,13,8,311,23,0,0,0,0,0,0,0,0,0
